x,y,t
0.160204,0.369296,0.059800
0.159242,0.369483,0.059900
0.158279,0.369669,0.060000
0.157315,0.369852,0.060100
0.156350,0.370034,0.060200
0.155384,0.370212,0.060300
0.154417,0.370389,0.060400
0.153449,0.370563,0.060500
0.152480,0.370735,0.060600
0.151511,0.370904,0.060700
0.150540,0.371071,0.060800
0.149568,0.371236,0.060900
0.148595,0.371398,0.061000
0.147622,0.371559,0.061100
0.146647,0.371716,0.061200
0.145672,0.371872,0.061300
0.144695,0.372025,0.061400
0.143718,0.372175,0.061500
0.142739,0.372324,0.061600
0.141760,0.372469,0.061700
0.140780,0.372613,0.061800
0.139799,0.372754,0.061900
0.138817,0.372893,0.062000
0.137835,0.373029,0.062100
0.136851,0.373163,0.062200
0.135866,0.373295,0.062300
0.134881,0.373424,0.062400
0.133895,0.373551,0.062500
0.132907,0.373675,0.062600
0.131919,0.373797,0.062700
0.130930,0.373916,0.062800
0.129941,0.374033,0.062900
0.128950,0.374148,0.063000
0.127959,0.374260,0.063100
0.126966,0.374370,0.063200
0.125973,0.374477,0.063300
0.124979,0.374582,0.063400
0.123985,0.374684,0.063501
0.122989,0.374784,0.063601
0.121993,0.374881,0.063701
0.120996,0.374976,0.063801
0.119998,0.375068,0.063901
0.118999,0.375158,0.064001
0.117999,0.375246,0.064101
0.116999,0.375331,0.064201
0.115998,0.375413,0.064301
0.114996,0.375493,0.064401
0.113993,0.375571,0.064501
0.112990,0.375645,0.064601
0.111986,0.375718,0.064701
0.110981,0.375788,0.064801
0.109975,0.375855,0.064901
0.108968,0.375920,0.065001
0.107961,0.375982,0.065101
0.106953,0.376042,0.065201
0.105945,0.376099,0.065301
0.104935,0.376154,0.065401
0.103925,0.376206,0.065501
0.102915,0.376255,0.065601
0.101903,0.376302,0.065701
0.100891,0.376346,0.065801
0.099878,0.376388,0.065901
0.098865,0.376427,0.066001
0.097850,0.376464,0.066101
0.096835,0.376498,0.066201
0.095820,0.376530,0.066301
0.094804,0.376558,0.066401
0.093787,0.376585,0.066501
0.092769,0.376608,0.066601
0.091751,0.376629,0.066701
0.090732,0.376648,0.066801
0.089713,0.376663,0.066901
0.088693,0.376677,0.067001
0.087672,0.376687,0.067101
0.086651,0.376695,0.067201
0.085629,0.376700,0.067301
0.084606,0.376703,0.067401
0.083583,0.376703,0.067501
