x,y,t
0.253039,0.314542,5.840039
0.253039,0.315857,5.850039
0.253039,0.317172,5.860039
0.253039,0.318488,5.870039
0.253040,0.319803,5.880040
0.253040,0.321119,5.890040
0.253040,0.322434,5.900040
0.253040,0.323749,5.910040
0.253040,0.325065,5.920041
0.253040,0.326380,5.930041
0.253040,0.327695,5.940041
0.253040,0.329011,5.950041
0.253040,0.330326,5.960042
0.253040,0.331642,5.970042
0.253040,0.332957,5.980042
0.253041,0.334272,5.990042
0.253041,0.335588,6.000042
0.253041,0.336903,6.010043
0.253041,0.338219,6.020043
0.253041,0.339534,6.030043
0.253041,0.340849,6.040043
0.253041,0.342165,6.050044
0.253041,0.343480,6.060044
0.253041,0.344795,6.070044
0.253041,0.346111,6.080044
0.253041,0.347426,6.090044
0.253042,0.348742,6.100045
0.253042,0.350057,6.110045
0.253042,0.351372,6.120045
0.253042,0.352688,6.130045
0.253042,0.354003,6.140046
0.253042,0.355319,6.150046
0.253042,0.356634,6.160046
0.253042,0.357949,6.170046
0.253042,0.359265,6.180047
0.253042,0.360580,6.190047
0.253042,0.361895,6.200047
0.253043,0.363211,6.210047
0.253043,0.364526,6.220047
0.253043,0.365842,6.230048
0.253043,0.367157,6.240048
0.253043,0.368472,6.250048
0.253043,0.369788,6.260048
0.253043,0.371103,6.270049
0.253043,0.372419,6.280049
0.253043,0.373734,6.290049
0.253043,0.375049,6.300049
0.253043,0.376365,6.310050
0.253044,0.377680,6.320050
0.253044,0.378995,6.330050
0.253044,0.380311,6.340050
0.253044,0.381626,6.350050
0.253044,0.382942,6.360051
0.253044,0.384257,6.370051
0.253044,0.385572,6.380051
0.253044,0.386888,6.390051
0.253044,0.388203,6.400052
0.253044,0.389519,6.410052
0.253044,0.390834,6.420052
0.253044,0.392149,6.430052
0.253045,0.393465,6.440053
0.253045,0.394780,6.450053
0.253045,0.396095,6.460053
0.253045,0.397411,6.470053
0.253045,0.398726,6.480053
0.253045,0.400042,6.490054
0.253045,0.401357,6.500054
0.253045,0.402672,6.510054
0.253045,0.403988,6.520054
0.253045,0.405303,6.530055
0.253045,0.406619,6.540055
0.253046,0.407934,6.550055
0.253046,0.409249,6.560055
0.253046,0.410565,6.570055
0.253046,0.411880,6.580056
0.253046,0.413195,6.590056
0.253046,0.414511,6.600056
0.253046,0.415826,6.610056
0.253046,0.417142,6.620057
0.253046,0.418457,6.630057
0.253046,0.419772,6.640057
0.253046,0.421088,6.650057
0.253047,0.422403,6.660058
0.253047,0.423719,6.670058
0.253047,0.425034,6.680058
0.253047,0.426349,6.690058
0.253047,0.427665,6.700058
0.253047,0.428980,6.710059
0.253047,0.430295,6.720059
0.253047,0.431611,6.730059
0.253047,0.432926,6.740059
0.253047,0.434242,6.750060
0.253047,0.435557,6.760060
0.253048,0.436872,6.770060
0.253048,0.438188,6.780060
0.253048,0.439503,6.790061
0.253048,0.440819,6.800061
0.253048,0.442134,6.810061
0.253048,0.443449,6.820061
0.253048,0.444765,6.830061
0.253048,0.446080,6.840062
0.253048,0.447395,6.850062
0.253048,0.448711,6.860062
0.253048,0.450026,6.870062
0.253049,0.451342,6.880063
0.253049,0.452657,6.890063
0.253049,0.453972,6.900063
0.253049,0.455288,6.910063
0.253049,0.456603,6.920063
0.253049,0.457919,6.930064
0.253049,0.459234,6.940064
0.253049,0.460549,6.950064
0.253049,0.461865,6.960064
0.253049,0.463180,6.970065
0.253049,0.464495,6.980065
0.253049,0.465811,6.990065
0.253050,0.467126,7.000065
0.253050,0.468442,7.010066
0.253050,0.469757,7.020066
0.253050,0.471072,7.030066
0.253050,0.472388,7.040066
0.253050,0.473703,7.050066
0.253050,0.475019,7.060067
0.253050,0.476334,7.070067
0.253050,0.477649,7.080067
0.253050,0.478965,7.090067
0.253050,0.480280,7.100068
0.253051,0.481595,7.110068
0.253051,0.482911,7.120068
0.253051,0.484226,7.130068
0.253051,0.485542,7.140069
0.253051,0.486857,7.150069
0.253051,0.488172,7.160069
0.253051,0.489488,7.170069
0.253051,0.490803,7.180069
0.253051,0.492119,7.190070
0.253051,0.493434,7.200070
0.253051,0.494749,7.210070
0.253052,0.496065,7.220070
0.253052,0.497380,7.230071
0.253052,0.498695,7.240071
0.253052,0.500011,7.250071
0.253052,0.501326,7.260071
0.253052,0.502642,7.270072
0.253052,0.503957,7.280072
0.253052,0.505272,7.290072
0.253052,0.506588,7.300072
0.253052,0.507903,7.310072
0.253052,0.509218,7.320073
0.253053,0.510534,7.330073
0.253053,0.511849,7.340073
0.253053,0.513164,7.350073
0.253053,0.514480,7.360074
0.253053,0.515795,7.370074
0.253053,0.517110,7.380074
0.253053,0.518426,7.390074
0.253053,0.519741,7.400074
0.253053,0.521057,7.410075
0.253053,0.522372,7.420075
0.253053,0.523687,7.430075
0.253054,0.525003,7.440075
0.253054,0.526318,7.450076
0.253054,0.527633,7.460076
0.253054,0.528949,7.470076
0.253054,0.530264,7.480076
0.253054,0.531579,7.490077
0.253054,0.532895,7.500077
0.253054,0.534210,7.510077
0.253054,0.535525,7.520077
0.253054,0.536841,7.530077
0.253054,0.538156,7.540078
