x,y,t
0.286380,0.218835,7.850085
0.279974,0.214879,7.860085
0.273569,0.210924,7.870085
0.267163,0.206969,7.880085
0.260757,0.203014,7.890086
0.254351,0.199059,7.900086
0.247945,0.195104,7.910086
0.241539,0.191148,7.920086
0.235134,0.187193,7.930087
0.228728,0.183238,7.940087
0.222322,0.179283,7.950087
0.215916,0.175328,7.960087
0.209510,0.171373,7.970088
0.203105,0.167417,7.980088
0.196699,0.163462,7.990088
0.190293,0.159507,8.000088
0.183887,0.155552,8.010088
0.177481,0.151597,8.020088
0.171076,0.147642,8.030088
0.164670,0.143686,8.040089
0.158264,0.139731,8.050089
0.151858,0.135776,8.060089
0.145452,0.131821,8.070089
0.139046,0.127866,8.080090
0.132641,0.123910,8.090090
0.126235,0.119955,8.100090
0.119829,0.116000,8.110090
0.113423,0.112045,8.120090
0.107017,0.108090,8.130091
0.100612,0.104135,8.140091
0.094206,0.100179,8.150091
0.087800,0.096224,8.160091
0.081394,0.092269,8.170092
0.074988,0.088314,8.180092
0.068583,0.084359,8.190092
0.062177,0.080404,8.200092
0.055771,0.076448,8.210093
0.049365,0.072493,8.220093
0.042959,0.068538,8.230093
0.036553,0.064583,8.240093
0.030148,0.060628,8.250093
0.023742,0.056673,8.260094
0.017336,0.052717,8.270094
0.010930,0.048762,8.280094
0.004524,0.044807,8.290094
-0.001881,0.040852,8.300095
-0.008287,0.036897,8.310095
-0.014693,0.032942,8.320095
-0.021099,0.028986,8.330095
-0.027505,0.025031,8.340096
-0.033910,0.021076,8.350096
-0.040316,0.017121,8.360096
-0.046722,0.013166,8.370096
-0.053128,0.009211,8.380096
-0.059534,0.005255,8.390097
-0.065940,0.001300,8.400097
-0.072345,-0.002655,8.410097
-0.078751,-0.006610,8.420097
-0.085157,-0.010565,8.430098
-0.091563,-0.014520,8.440098
-0.097969,-0.018476,8.450098
-0.104374,-0.022431,8.460098
-0.110780,-0.026386,8.470098
-0.117186,-0.030341,8.480099
-0.123592,-0.034296,8.490099
-0.129998,-0.038252,8.500099
