r,x,y,z,t
118.000000, 31.235683,13.513754,157.856766,48.336884
118.000000, -25.005297,-14.973383,140.449860,48.624611
118.000000, -32.181950,-13.356998,160.662903,49.018860
118.000000, 24.160900,15.292799,138.354218,49.290718
118.000000, 29.929335,13.698950,154.026276,49.660271
144.600006, -34.470200,-14.739747,190.836334,48.227089
144.600006, 28.181807,16.296415,172.617203,48.486252
144.600006, 38.928898,13.970253,205.056656,48.885063
144.600006, -26.463684,-17.226709,170.962692,49.086403
144.600006, -35.905525,-14.442047,195.377625,49.451393
144.600006, 27.126762,16.740015,170.166245,49.690422
65.099998, -22.397331,-10.579633,88.883553,48.701775
65.099998, 19.232288,11.221407,80.963654,49.125977
65.099998, 24.576916,10.223807,94.420998,49.679016
198.199997, -33.110870,-19.566084,242.659790,48.003532
198.199997, 38.940342,17.410500,252.904678,48.287292
198.199997, -34.940197,-18.366005,240.457809,48.522156
198.199997, 41.272079,16.934696,260.782928,48.818909
198.199997, -33.207531,-18.996082,236.118393,49.028778
198.199997, 47.929214,15.713702,284.348999,49.400314
198.199997, -33.354568,-19.476141,244.488739,49.557518
171.500000, -35.496597,-16.301929,218.032776,48.362770
171.500000, 33.097660,16.963144,210.664062,48.625107
171.500000, -37.198109,-15.986103,223.426071,48.929993
171.500000, 31.300587,17.504963,205.596848,49.170311
171.500000, -44.134571,-14.949263,246.604584,49.559105
171.500000, 30.077316,18.467478,208.607056,49.730293
91.400002, -30.521557,-11.576376,132.820541,48.086250
91.400002, 22.664165,13.053035,111.124146,48.735100
91.400002, 29.592611,11.692376,130.219772,49.205124
91.400002, -19.820921,-14.039075,104.431854,49.492653
118.099998, 27.064384,14.405393,146.104080,48.257538
118.099998, -32.396152,-13.280313,161.457596,48.646332
118.099998, 23.996275,15.326238,138.086609,48.914421
118.099998, 29.605801,13.837743,153.131577,49.280502
118.099998, -27.097017,-14.360717,146.210800,49.597488
144.699997, -34.902058,-14.734742,192.255310,48.218063
144.699997, 27.842073,16.470610,171.839478,48.471275
144.699997, 37.248268,14.313383,199.705414,48.847870
144.699997, -26.614605,-17.023159,169.720963,49.069443
144.699997, -34.500347,-14.788877,191.000214,49.418465
144.699997, 28.187826,16.347872,172.708176,49.677330
65.199997, 19.476383,11.190621,81.647362,48.139412
65.199997, 25.946836,10.055334,98.015350,48.737579
65.199997, -16.949942,-11.807541,75.027687,49.491463
198.300003, -40.972954,-16.813805,259.916260,48.086349
198.300003, 33.371719,18.964342,236.523743,48.298996
198.300003, -47.046417,-16.105507,281.149658,48.658730
198.300003, 33.042538,19.511461,242.222549,48.821487
198.300003, -39.366726,-17.283302,254.428864,49.108521
198.300003, 34.548618,18.497322,239.446457,49.338524
198.300003, -42.350548,-16.616056,264.606995,49.645988
171.600006, -42.541393,-15.243170,241.160126,48.330635
171.600006, 29.702066,18.385416,205.348618,48.514717
171.600006, 30.612011,18.479300,212.365173,49.090172
171.600006, -35.594452,-16.385769,218.327881,49.389702
171.600006, 33.039845,16.946722,210.598785,49.651245
91.500000, -22.913996,-12.997676,111.896339,48.073456
91.500000, -31.102060,-11.573863,134.520279,48.576111
91.500000, 19.353067,14.362754,104.309402,48.830811
91.500000, 22.777426,13.059700,111.504616,49.213852
91.500000, 30.139555,11.669389,131.818924,49.694588
118.199997, 31.535318,13.457406,158.924866,48.319824
118.199997, -24.761354,-15.101558,139.991837,48.602592
118.199997, -31.382864,-13.422227,158.498001,48.986824
118.199997, 24.899721,15.047116,140.347000,49.271973
118.199997, 31.798946,13.397729,159.713120,49.660965
144.800003, -35.397900,-14.625129,193.916275,48.204376
144.800003, 27.481440,16.573559,171.103241,48.450745
144.800003, 36.027512,14.416175,195.944061,48.813553
144.800003, -27.093298,-16.749281,170.314255,49.051094
144.800003, -35.074406,-14.631133,192.914780,49.404480
144.800003, 27.714924,16.497429,171.636520,49.655212
65.300003, 23.469818,10.446405,91.752403,48.047470
65.300003, -17.811565,-11.611010,77.552856,48.444496
65.300003, -20.600111,-10.957324,84.489464,48.908867
65.300003, 22.982998,10.495407,90.546593,49.410728
198.399994, -43.865738,-16.330910,269.975677,48.046677
198.399994, 32.561562,19.357233,236.636154,48.232643
198.399994, -46.739723,-15.991949,280.175598,48.590889
198.399994, 32.960567,19.515680,241.611603,48.755531
198.399994, -39.955105,-17.072443,256.521667,49.047325
198.399994, 34.068562,18.685318,238.253357,49.270782
198.399994, -43.958210,-16.540520,270.231598,49.594612
91.599998, 21.171135,13.567754,107.719994,48.173630
91.599998, -24.921637,-12.575120,117.608368,48.958755
91.599998, 25.773514,12.390654,119.908730,49.352707
91.599998, -24.150917,-12.742654,115.543976,49.721863
171.699997, 38.925205,15.764137,229.187988,48.034874
171.699997, -30.209949,-17.985641,203.329651,48.255157
171.699997, -41.966114,-15.332252,239.281845,48.619057
171.699997, 29.655083,18.385021,204.548706,48.808296
171.699997, 45.642185,14.816813,252.039169,49.223770
171.699997, -30.668625,-18.476923,212.786423,49.384941
171.699997, 35.376816,16.340580,217.762375,49.682587
118.300003, 29.819450,13.741801,154.117081,48.261406
118.300003, -26.747261,-14.511901,145.392105,48.573334
118.300003, 33.753868,13.105761,165.664658,48.983055
118.300003, -23.339497,-15.693061,137.159073,49.229027
118.300003, -28.602499,-13.976298,150.393753,49.586975
144.899994, -35.689171,-14.637312,194.906006,48.187019
144.899994, 27.319817,16.690657,170.841187,48.429520
144.899994, 35.573868,14.546577,194.579498,48.787468
144.899994, -27.381516,-16.637714,170.978378,49.031357
144.899994, -35.754272,-14.617616,195.112869,49.390892
144.899994, 27.279430,16.702274,170.761002,49.632500
65.400002, 23.788235,10.418689,92.638306,48.037155
65.400002, -19.914890,-11.096077,82.839203,48.880997
65.400002, 26.122375,10.076261,98.626999,49.481346
198.500000, 40.904789,17.039740,259.775208,48.257042
198.500000, -33.450775,-18.862648,236.911301,48.470879
198.500000, 46.637791,16.028749,279.894287,48.825256
198.500000, -32.941505,-19.550230,241.470612,48.990593
198.500000, 40.179680,16.984896,257.382996,49.284172
198.500000, -33.910061,-18.704302,237.962677,49.505249
91.699997, -19.368280,-14.413116,104.696960,48.159546
91.699997, -22.897369,-13.042819,112.001656,48.543182
91.699997, -30.802742,-11.641246,133.841293,49.037308
91.699997, 19.436802,14.332555,104.398033,49.298851
91.699997, 22.741526,13.070877,111.577271,49.680801
171.800003, -40.587925,-15.489885,234.782257,48.272316
171.800003, 41.653591,15.312020,238.330215,48.836266
171.800003, -29.653208,-18.364573,204.254684,49.028381
171.800003, -43.955494,-14.902650,246.265884,49.419258
171.800003, 30.051609,18.504719,208.490646,49.591835
118.400002, -27.563936,-14.278256,147.769836,48.298500
118.400002, 31.048218,13.599225,157.733917,48.666267
118.400002, -25.266308,-14.913159,141.485367,48.957169
118.400002, -33.026405,-13.194553,163.553223,49.361336
145.000000, -38.683594,-14.073820,204.602905,48.201500
145.000000, 26.502712,17.247868,171.071640,48.405914
145.000000, 35.563034,14.601599,194.618378,48.765945
145.000000, -27.412725,-16.649536,171.137177,49.010132
145.000000, -35.819923,-14.583945,195.419022,49.370163
145.000000, 27.258608,16.732136,170.815201,49.610878
65.500000, 22.913256,10.552082,90.508423,48.326469
65.500000, -18.633472,-11.406225,79.784966,48.737480
65.500000, -22.448404,-10.632534,89.330070,49.233093
65.500000, 19.327045,11.244308,81.522575,49.656502
198.600006, -37.661888,-17.637983,249.196655,48.025948
198.600006, -38.258221,-17.407131,251.153992,48.543976
198.600006, 35.706982,18.195427,243.073776,48.786575
198.600006, -39.651581,-17.125267,255.734268,49.067360
198.600006, 34.321739,18.538860,239.125122,49.294090
198.600006, -43.136375,-16.526133,267.589264,49.608994
91.800003, 22.761414,13.107316,111.695854,48.516701
91.800003, 29.880548,11.711661,131.358261,48.990196
91.800003, -22.964769,-13.056710,112.255608,49.654419
171.899994, 40.671673,15.536655,235.134735,48.261307
171.899994, -29.715708,-18.280859,203.458023,48.463043
171.899994, -41.743053,-15.171699,238.766174,48.825554
171.899994, 29.672218,18.423414,204.492844,49.016678
171.899994, 44.397327,14.810725,247.904739,49.413506
171.899994, -30.199163,-18.477350,209.668411,49.582909
118.500000, 35.047852,12.933929,169.731689,48.362274
118.500000, -23.120951,-15.889689,137.848068,48.588409
118.500000, -28.909990,-13.934147,151.464478,48.949532
118.500000, 28.372763,14.135925,150.123199,49.281296
118.500000, -29.245285,-13.899820,152.629745,49.624763
145.100006, -38.769768,-14.205176,204.924393,48.187912
145.100006, 26.509403,17.202456,171.269897,48.391731
145.100006, 35.672695,14.577414,195.057022,48.752655
145.100006, -27.365284,-16.708920,171.125656,48.995354
145.100006, -35.670738,-14.556133,195.056610,49.353798
145.100006, 27.364479,16.700726,171.126724,49.596497
65.599998, -25.499296,-10.156564,97.197426,48.002342
65.599998, 15.868887,12.276708,73.051476,48.344620
65.599998, 17.395084,11.722809,76.510513,48.773979
65.599998, 19.649021,11.178820,82.319511,49.223572
198.699997, 47.107174,16.122868,281.731781,48.278267
198.699997, -33.100426,-19.624653,242.770676,48.440727
198.699997, 39.337009,17.243090,254.711304,48.727066
198.699997, -34.649754,-18.544945,240.087143,48.957466
198.699997, 42.210686,16.662203,264.485718,49.262848
198.699997, -32.885509,-19.095745,236.277222,49.463791
91.900002, 22.954554,13.032922,112.328407,48.466118
91.900002, 31.086964,11.538366,134.851776,48.965897
91.900002, -22.841873,-13.061726,112.018951,49.603836
172.000000, 39.306984,15.573204,230.748413,48.282234
172.000000, -30.087732,-18.071350,203.484039,48.498253
172.000000, -41.633156,-15.369092,238.425323,48.857986
172.000000, 29.671593,18.336668,204.446991,49.050499
172.000000, 43.862282,14.867555,246.140152,49.439590
118.599998, -33.327942,-13.141925,164.639206,48.077324
118.599998, 23.569706,15.585817,137.757156,48.330635
118.599998, 28.884432,13.998507,151.449646,48.689674
118.599998, -28.467102,-14.105072,150.485046,49.022430
118.599998, 29.096258,13.985662,152.269897,49.363518
118.599998, -27.956720,-14.175385,149.058899,49.690323
65.699997, 27.425192,9.993608,102.249657,48.160538
65.699997, -15.295064,-12.729018,72.985748,48.435371
65.699997, -19.242531,-11.264832,81.370766,49.310257
145.199997, -36.214611,-14.564698,196.834213,48.133659
145.199997, 27.077875,16.796970,170.697266,48.369316
145.199997, 35.054054,14.755752,193.166000,48.721512
145.199997, -27.822361,-16.495657,172.268112,48.973038
145.199997, -37.081497,-14.277777,199.647079,49.346458
145.199997, 26.731943,16.998203,170.325378,49.570412
198.800003, -33.886772,-19.515158,248.399200,48.010277
198.800003, 35.860008,18.037849,243.467270,48.270035
198.800003, -39.605808,-17.240269,255.734070,48.549530
198.800003, 34.408676,18.577623,239.532257,48.776955
198.800003, -42.960495,-16.673315,267.125977,49.089577
198.800003, 32.717239,19.275991,236.477127,49.283775
198.800003, -49.199753,-15.518910,289.588867,49.671974
92.000000, -22.835339,-13.106732,112.063972,48.139214
92.000000, -30.203409,-11.737094,132.414505,48.618065
92.000000, 19.669790,14.213943,104.802818,48.893394
172.100006, -46.112339,-14.828332,254.051163,48.260513
172.100006, 30.906542,18.509418,214.516220,48.419006
172.100006, -34.580181,-16.628620,215.578339,48.709213
172.100006, 34.640011,16.685175,215.851425,48.986427
172.100006, -34.479763,-16.634892,215.387207,49.262352
172.100006, 34.723484,16.609135,216.127853,49.540657
118.699997, -32.317982,-13.315965,161.703201,48.215385
118.699997, 30.000252,13.797242,154.809814,48.853722
118.699997, -26.698631,-14.511136,145.627365,49.163765
118.699997, 34.198002,12.984014,167.381348,49.579536
65.800003, 26.484045,10.033339,99.917488,48.443802
65.800003, -18.848171,-11.370222,80.437096,49.618515
198.899994, -34.204651,-19.560772,250.482971,48.014641
198.899994, 34.885792,18.362003,240.474640,48.267059
198.899994, -42.141861,-16.779417,264.401611,48.570656
198.899994, 32.946293,19.164492,236.541748,48.772392
198.899994, -49.687241,-15.867133,291.381348,49.165947
198.899994, 34.173553,19.567011,250.282227,49.314125
198.899994, -34.986008,-18.367388,240.775604,49.567238
92.099998, 30.092619,11.740116,132.197800,48.171150
92.099998, -19.733423,-14.185428,104.985428,48.449059
92.099998, -22.950621,-13.090322,112.460739,48.830513
92.099998, -30.872450,-11.652316,134.389053,49.323647
92.099998, 19.490030,14.342149,104.894966,49.584496
172.199997, -49.398373,-14.283568,266.050812,48.088036
172.199997, 32.716801,18.448004,225.338791,48.229866
172.199997, -29.374256,-18.195223,200.058685,48.477028
172.199997, -37.153645,-16.131292,223.602203,48.794212
172.199997, 31.591331,17.434996,207.044937,49.036613
172.199997, -42.549232,-15.240444,241.766876,49.401703
172.199997, 29.764063,18.457275,206.002808,49.585884
118.800003, -34.951557,-12.955343,169.720734,48.615089
118.800003, 23.168148,15.894281,138.104919,48.842911
118.800003, 28.899239,13.982221,151.677856,49.203041
118.800003, -28.498724,-14.104306,150.751984,49.535599
65.900002, -24.308125,-10.338261,94.404541,48.315559
65.900002, 17.029848,11.917585,76.069534,48.692253
65.900002, 19.139099,11.324443,81.255692,49.135101
65.900002, 23.768562,10.453903,93.012337,49.657593
199.000000, 33.673985,18.884611,237.875626,48.118484
199.000000, -45.798107,-16.009325,277.377594,48.462051
199.000000, 32.779366,19.495247,240.206360,48.633240
199.000000, 33.000313,19.152744,236.704407,49.144722
199.000000, -49.435776,-15.837637,290.554352,49.534508
199.000000, 34.053459,19.502710,249.605759,49.683975
92.199997, 30.764317,11.659477,134.176102,48.243355
92.199997, -19.530941,-14.327194,104.987999,48.506683
92.199997, -22.847513,-13.114095,112.264877,48.887741
92.199997, -30.165327,-11.660799,132.520294,49.364906
92.199997, 19.721598,14.220268,105.072151,49.641029
145.300003, -37.801559,-14.193530,202.035110,48.141098
145.300003, 26.590916,17.127190,170.633698,48.356125
145.300003, 34.794750,14.802157,192.440430,48.706932
145.300003, -28.059168,-16.441797,172.935104,48.962128
145.300003, -38.035328,-14.223380,202.764465,49.346756
145.300003, 26.558969,17.129812,170.777634,49.559105
172.300003, -34.234428,-16.688065,214.687012,48.171448
172.300003, 35.259026,16.404871,218.005112,48.454811
172.300003, 36.363384,16.204494,221.470612,49.015785
172.300003, -32.272011,-17.308565,208.973297,49.267014
172.300003, 39.753178,15.474627,232.515640,49.598183
118.900002, -27.611542,-14.358575,148.315582,48.297211
118.900002, 31.156948,13.611278,158.488571,48.664879
118.900002, -32.955482,-13.208735,163.788864,49.355881
118.900002, 23.821499,15.491104,138.492752,49.615639
66.000000, -16.707476,-12.028863,75.354385,48.196342
66.000000, -18.611916,-11.454959,79.982803,48.633537
66.000000, -22.180262,-10.700395,89.076813,49.120125
66.000000, 19.962702,11.152085,83.523018,49.551865
199.100006, 38.256046,17.556498,251.562119,48.134354
199.100006, -35.824783,-18.189648,243.889206,48.377449
199.100006, 39.554844,17.225750,255.846146,48.656448
199.100006, -34.497211,-18.504206,240.075363,48.884567
199.100006, 42.759331,16.588127,266.740448,49.194710
199.100006, -32.797962,-19.285135,236.784302,49.390694
92.300003, -22.866705,-13.111989,112.403069,48.026543
92.300003, -30.246582,-11.759717,132.792984,48.504402
92.300003, 19.714964,14.235586,105.171883,48.779335
92.300003, 22.942978,13.085969,112.616699,49.160393
92.300003, 30.726341,11.696835,134.145401,49.648766
145.399994, -36.548458,-14.515532,198.074371,48.110550
145.399994, 34.854889,14.755961,192.731400,48.692055
145.399994, -28.029255,-16.487026,172.944275,48.946358
145.399994, -37.856369,-14.238698,202.283401,49.328506
145.399994, 26.597008,17.131887,170.778824,49.543037
172.399994, 43.485161,15.025161,245.168015,48.247223
172.399994, -29.967085,-18.474941,208.030167,48.423767
172.399994, 41.000462,15.339800,236.741867,48.775169
172.399994, -29.731813,-18.278343,204.276031,48.973732
172.399994, -42.311886,-15.186239,241.133453,49.341698
172.399994, 29.757732,18.426025,205.840637,49.528061
119.000000, -28.247875,-14.218051,150.195831,48.235222
119.000000, 29.685276,13.812537,154.341415,48.582954
119.000000, -27.144243,-14.440898,147.111893,48.898056
119.000000, 32.586334,13.357847,162.789703,49.286255
119.000000, -24.070095,-15.424433,139.080338,49.552162
66.099998, 17.442701,11.820912,77.258926,48.248611
66.099998, 19.839718,11.178601,83.211929,48.698502
66.099998, -29.483801,-9.741210,108.077568,49.460121
66.099998, 15.875282,13.016157,77.536552,49.685562
199.199997, 38.900383,17.359257,253.778442,48.139114
199.199997, -35.130470,-18.344213,241.941620,48.374573
199.199997, 41.085995,16.829592,261.112183,48.668053
199.199997, -33.447655,-18.983715,237.598358,48.880005
